[NOTUS TEXTFILE V3.1]
File Created: 27-Jul-2019 10:35:34
Tow Date: 27-Jul-2019 7:55:19


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,07:55:21,58.1,30.9,---,---,---,
C24S,07:55:56,58.5,30.3,---,---,---,
C24S,07:56:33,58.6,30.9,---,---,---,
C24S,07:57:10,57.6,30.9,---,---,---,
C24S,07:57:47,57.7,30.7,---,---,---,
C24S,07:58:24,57.7,30.7,---,---,---,
C24S,07:59:01,57.2,30.6,---,---,---,
C24S,07:59:38,58.2,30.2,---,---,---,
C24S,08:00:15,58.2,30.4,---,---,---,
C24S,08:00:52,57.7,29.7,---,---,---,
C24S,08:01:29,57.7,29.2,---,---,---,
C24S,08:02:04,57.9,30.1,---,---,---,
C24S,08:02:41,57.6,30.4,---,---,---,
C24S,08:03:18,57.8,30.1,---,---,---,
C24S,08:03:55,57.8,30.1,---,---,---,
C24S,08:04:32,---,248.1,---,---,---,
C24S,08:05:08,57.9,29.7,---,---,---,
C24S,08:05:45,57.8,29.3,---,---,---,
C24S,08:06:20,57.8,29.4,---,---,---,
C24S,08:06:54,57.2,31.4,---,---,---,
C24S,08:07:31,57.8,29.1,---,---,---,
C24S,08:08:14,---,---,---,---,---,
C24S,08:08:58,---,---,---,---,---,
C24S,08:09:42,---,---,---,---,---,
C24S,08:10:26,---,---,---,---,---,
C24S,08:11:10,---,---,---,---,---,
C24S,08:11:54,---,---,---,---,---,
C24S,08:12:38,---,---,---,---,---,
C24S,08:13:23,---,---,---,---,---,
C24S,08:14:07,---,---,---,---,---,
C24S,08:14:51,---,---,---,---,---,
C24S,08:15:35,---,---,---,---,---,
C24S,08:16:19,---,---,---,---,---,
C24S,08:17:03,---,---,---,---,---,
C24S,08:17:47,---,---,---,---,---,
C24S,08:18:31,---,---,---,---,---,
C24S,08:19:15,---,---,---,---,---,
C24S,08:19:59,---,---,---,---,---,
C24S,08:20:43,---,---,---,---,---,
C24S,08:21:27,---,---,---,---,---,
C24S,08:22:11,---,---,---,---,---,
C24S,08:22:55,---,---,---,---,---,
C24S,08:23:40,---,---,---,---,---,
C24S,08:24:24,---,---,---,---,---,
C24S,08:25:08,---,---,---,---,---,
C24S,08:25:52,---,---,---,---,---,
C24S,08:26:36,---,---,---,---,---,
C24S,08:27:20,---,---,---,---,---,
C24S,08:28:04,---,---,---,---,---,
C24S,08:28:48,---,---,---,---,---,
C24S,08:29:32,---,---,---,---,---,
C24S,08:30:16,---,---,---,---,---,
C24S,08:31:00,---,---,---,---,---,
C24S,08:31:44,---,---,---,---,---,
C24S,08:32:28,---,---,---,---,---,
C24S,08:33:12,---,---,---,---,---,
C24S,08:33:57,---,---,---,---,---,
C24S,08:34:41,---,---,---,---,---,
C24S,08:35:25,---,---,---,---,---,
C24S,08:36:09,---,---,---,---,---,
C24S,08:36:53,---,---,---,---,---,
C24S,08:37:37,---,---,---,---,---,
C24S,08:38:21,---,---,---,---,---,
C24S,08:39:05,---,---,---,---,---,
C24S,08:39:49,---,---,---,---,---,
C24S,08:40:33,---,---,---,---,---,
C24S,08:41:17,---,---,---,---,---,
C24S,08:42:01,---,---,---,---,---,
C24S,08:42:45,---,---,---,---,---,
C24S,08:43:30,---,---,---,---,---,
C24S,08:44:14,---,---,---,---,---,
C24S,08:44:58,---,---,---,---,---,
C24S,08:45:42,---,---,---,---,---,
C24S,08:46:26,---,---,---,---,---,
C24S,08:47:10,---,---,---,---,---,
C24S,08:47:54,---,---,---,---,---,
C24S,08:48:38,---,---,---,---,---,
C24S,08:49:22,---,---,---,---,---,
C24S,08:50:06,---,---,---,---,---,
C24S,08:50:50,---,---,---,---,---,
C24S,08:51:34,---,---,---,---,---,
C24S,08:52:18,---,---,---,---,---,
C24S,08:53:02,---,---,---,---,---,
C24S,08:53:47,---,---,---,---,---,
C24S,08:54:31,---,---,---,---,---,
C24S,08:55:15,---,---,---,---,---,
C24S,08:55:59,---,---,---,---,---,
C24S,08:56:43,---,---,---,---,---,
C24S,08:57:27,---,---,---,---,---,
C24S,08:58:11,---,---,---,---,---,
C24S,08:58:55,---,---,---,---,---,
C24S,08:59:39,---,---,---,---,---,
C24S,09:00:23,---,---,---,---,---,
C24S,09:01:07,---,---,---,---,---,
C24S,09:01:51,---,---,---,---,---,
C24S,09:02:35,---,---,---,---,---,
C24S,09:03:19,---,---,---,---,---,
C24S,09:04:04,---,---,---,---,---,
C24S,09:04:48,---,---,---,---,---,
C24S,09:05:32,---,---,---,---,---,
C24S,09:06:16,---,---,---,---,---,
C24S,09:07:00,---,---,---,---,---,
C24S,09:07:44,---,---,---,---,---,
C24S,09:08:21,71.3,30.4,---,---,---,
C24S,09:08:57,70.9,30.1,---,---,---,
C24S,09:09:32,71.1,31.3,---,---,---,
C24S,09:10:08,71.0,30.5,---,---,---,
C24S,09:10:43,71.8,30.9,---,---,---,
C24S,09:11:18,71.7,28.6,---,---,---,
C24S,09:11:54,71.7,29.6,---,---,---,
C24S,09:12:29,71.9,29.6,---,---,---,
C24S,09:13:05,72.1,28.1,---,---,---,
C24S,09:13:40,71.7,28.5,---,---,---,
C24S,09:14:16,71.4,29.8,---,---,---,
C24S,09:14:51,70.9,29.7,---,---,---,
C24S,09:15:27,71.0,29.6,---,---,---,
C24S,09:16:02,70.9,29.8,---,---,---,
C24S,09:16:38,70.6,29.6,---,---,---,
C24S,09:17:13,70.6,29.8,---,---,---,
C24S,09:17:49,70.3,30.0,---,---,---,
C24S,09:18:24,70.3,29.3,---,---,---,
C24S,09:18:59,70.7,29.2,---,---,---,
C24S,09:19:35,70.7,29.3,---,---,---,
C24S,09:20:10,70.5,29.2,---,---,---,
C24S,09:20:46,70.6,28.9,---,---,---,
C24S,09:21:21,70.7,28.9,---,---,---,
C24S,09:21:57,70.8,28.6,---,---,---,
C24S,09:22:32,70.9,28.9,---,---,---,
C24S,09:23:08,71.0,28.2,---,---,---,
C24S,09:23:49,---,---,---,---,---,
C24S,09:24:33,---,---,---,---,---,
C24S,09:25:17,---,---,---,---,---,
C24S,09:26:01,---,---,---,---,---,
C24S,09:26:45,---,---,---,---,---,
C24S,09:27:29,---,---,---,---,---,
C24S,09:28:13,---,---,---,---,---,
C24S,09:28:57,---,---,---,---,---,
C24S,09:29:41,---,---,---,---,---,
C24S,09:30:26,---,---,---,---,---,
C24S,09:31:10,---,---,---,---,---,
C24S,09:31:54,---,---,---,---,---,
C24S,09:32:38,---,---,---,---,---,
C24S,09:33:22,---,---,---,---,---,
C24S,09:34:06,---,---,---,---,---,
C24S,09:34:50,---,---,---,---,---,
C24S,09:35:34,---,---,---,---,---,
C24S,09:36:18,---,---,---,---,---,
C24S,09:37:02,---,---,---,---,---,
C24S,09:37:46,---,---,---,---,---,
C24S,09:38:30,---,---,---,---,---,
C24S,09:39:14,---,---,---,---,---,
C24S,09:39:58,---,---,---,---,---,
C24S,09:40:43,---,---,---,---,---,
C24S,09:41:27,---,---,---,---,---,
C24S,09:42:11,---,---,---,---,---,
C24S,09:42:55,---,---,---,---,---,
C24S,09:43:39,---,---,---,---,---,
C24S,09:44:23,---,---,---,---,---,
C24S,09:45:07,---,---,---,---,---,
C24S,09:45:51,---,---,---,---,---,
C24S,09:46:35,---,---,---,---,---,
C24S,09:47:19,---,---,---,---,---,
C24S,09:48:03,---,---,---,---,---,
C24S,09:48:47,---,---,---,---,---,
C24S,09:49:31,---,---,---,---,---,
C24S,09:50:15,---,---,---,---,---,
C24S,09:51:00,---,---,---,---,---,
C24S,09:51:44,---,---,---,---,---,
C24S,09:52:28,---,---,---,---,---,
C24S,09:53:12,---,---,---,---,---,
C24S,09:53:56,---,---,---,---,---,
C24S,09:54:40,---,---,---,---,---,
C24S,09:55:24,---,---,---,---,---,
C24S,09:56:08,---,---,---,---,---,
C24S,09:56:52,---,---,---,---,---,
C24S,09:57:36,---,---,---,---,---,
C24S,09:58:20,---,---,---,---,---,
C24S,09:59:04,---,---,---,---,---,
C24S,09:59:48,---,---,---,---,---,
C24S,10:00:33,---,---,---,---,---,
C24S,10:01:17,---,---,---,---,---,
C24S,10:02:01,---,---,---,---,---,
C24S,10:02:45,---,---,---,---,---,
