Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_4409_20170803_1.vld
Source Device: Minilog-TD-4409
Study Description: GP075F
Minilog Initialized: 2017-08-03 12:29:36 (UTC-3)
Study Start Time: 2017-08-03 12:29:36
Study Stop Time: 2017-08-03 13:32:05
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-03,12:29:36,20.62,17.01
2017-08-03,12:29:37,20.62,15.12
2017-08-03,12:29:38,20.62,17.01
2017-08-03,12:29:39,20.62,17.01
2017-08-03,12:29:40,20.62,15.12
2017-08-03,12:29:41,20.62,15.12
2017-08-03,12:29:42,20.62,15.12
2017-08-03,12:29:43,20.62,17.01
2017-08-03,12:29:44,20.62,17.01
2017-08-03,12:29:45,20.62,15.12
2017-08-03,12:29:46,20.62,15.12
2017-08-03,12:29:47,20.62,15.12
2017-08-03,12:29:48,20.62,17.01
2017-08-03,12:29:49,20.62,17.01
2017-08-03,12:29:50,20.62,17.01
2017-08-03,12:29:51,20.62,15.12
2017-08-03,12:29:52,20.62,15.12
2017-08-03,12:29:53,20.62,15.12
2017-08-03,12:29:54,20.62,15.12
2017-08-03,12:29:55,20.62,15.12
2017-08-03,12:29:56,20.62,15.12
2017-08-03,12:29:57,20.62,15.12
2017-08-03,12:29:58,20.62,15.12
2017-08-03,12:29:59,20.62,15.12
2017-08-03,12:30:00,20.62,15.12
2017-08-03,12:30:01,20.62,15.12
2017-08-03,12:30:02,20.62,15.12
2017-08-03,12:30:03,20.62,15.12
2017-08-03,12:30:04,20.62,15.12
2017-08-03,12:30:05,20.62,15.12
2017-08-03,12:30:06,20.62,15.12
2017-08-03,12:30:07,20.62,15.12
2017-08-03,12:30:08,20.62,15.12
2017-08-03,12:30:09,20.62,15.12
2017-08-03,12:30:10,20.62,15.12
2017-08-03,12:30:11,20.62,15.12
2017-08-03,12:30:12,20.62,15.12
2017-08-03,12:30:13,20.62,15.12
2017-08-03,12:30:14,20.62,15.12
2017-08-03,12:30:15,20.62,15.12
2017-08-03,12:30:16,20.62,15.12
2017-08-03,12:30:17,20.62,15.12
2017-08-03,12:30:18,20.62,15.12
2017-08-03,12:30:19,20.62,15.12
2017-08-03,12:30:20,20.62,15.12
2017-08-03,12:30:21,20.62,15.12
2017-08-03,12:30:22,20.62,15.12
2017-08-03,12:30:23,20.62,15.12
2017-08-03,12:30:24,20.62,15.12
2017-08-03,12:30:25,20.62,15.12
2017-08-03,12:30:26,20.62,15.12
2017-08-03,12:30:27,20.62,17.01
2017-08-03,12:30:28,20.62,15.12
2017-08-03,12:30:29,20.62,15.12
2017-08-03,12:30:30,20.62,17.01
2017-08-03,12:30:31,20.62,15.12
2017-08-03,12:30:32,20.62,15.12
2017-08-03,12:30:33,20.62,15.12
2017-08-03,12:30:34,20.62,15.12
2017-08-03,12:30:35,20.62,15.12
2017-08-03,12:30:36,20.62,15.12
2017-08-03,12:30:37,20.62,15.12
2017-08-03,12:30:38,20.62,15.12
2017-08-03,12:30:39,20.62,15.12
2017-08-03,12:30:40,20.62,15.12
2017-08-03,12:30:41,20.62,17.01
2017-08-03,12:30:42,20.62,17.01
2017-08-03,12:30:43,20.62,17.01
2017-08-03,12:30:44,20.62,15.12
2017-08-03,12:30:45,20.62,15.12
2017-08-03,12:30:46,20.62,15.12
2017-08-03,12:30:47,20.62,15.12
2017-08-03,12:30:48,20.62,15.12
2017-08-03,12:30:49,20.62,15.12
2017-08-03,12:30:50,20.62,17.01
2017-08-03,12:30:51,20.62,17.01
2017-08-03,12:30:52,20.62,17.01
2017-08-03,12:30:53,20.62,17.01
2017-08-03,12:30:54,20.62,17.01
2017-08-03,12:30:55,20.62,15.12
2017-08-03,12:30:56,20.62,15.12
2017-08-03,12:30:57,20.62,15.12
2017-08-03,12:30:58,20.62,15.12
2017-08-03,12:30:59,20.62,15.12
2017-08-03,12:31:00,20.62,15.12
2017-08-03,12:31:01,20.62,15.12
2017-08-03,12:31:02,20.62,15.12
2017-08-03,12:31:03,20.62,15.12
2017-08-03,12:31:04,20.62,15.12
2017-08-03,12:31:05,20.62,15.12
2017-08-03,12:31:06,20.62,15.12
2017-08-03,12:31:07,20.62,15.12
2017-08-03,12:31:08,20.62,15.12
2017-08-03,12:31:09,20.62,17.01
2017-08-03,12:31:10,20.62,15.12
2017-08-03,12:31:11,20.62,17.01
2017-08-03,12:31:12,20.62,17.01
2017-08-03,12:31:13,20.62,17.01
2017-08-03,12:31:14,20.62,15.12
2017-08-03,12:31:15,20.62,17.01
2017-08-03,12:31:16,20.62,17.01
2017-08-03,12:31:17,20.62,15.12
2017-08-03,12:31:18,20.62,15.12
2017-08-03,12:31:19,20.62,15.12
2017-08-03,12:31:20,20.62,17.01
2017-08-03,12:31:21,20.62,15.12
2017-08-03,12:31:22,20.62,17.01
2017-08-03,12:31:23,20.62,15.12
2017-08-03,12:31:24,20.62,17.01
2017-08-03,12:31:25,20.62,17.01
2017-08-03,12:31:26,20.62,17.01
2017-08-03,12:31:27,20.62,17.01
2017-08-03,12:31:28,20.62,17.01
2017-08-03,12:31:29,20.62,15.12
2017-08-03,12:31:30,20.62,15.12
2017-08-03,12:31:31,20.62,15.12
2017-08-03,12:31:32,20.62,15.12
2017-08-03,12:31:33,20.62,15.12
2017-08-03,12:31:34,20.62,15.12
2017-08-03,12:31:35,20.62,15.12
2017-08-03,12:31:36,20.62,15.12
2017-08-03,12:31:37,20.62,15.12
2017-08-03,12:31:38,20.62,15.12
2017-08-03,12:31:39,20.62,17.01
2017-08-03,12:31:40,20.62,17.01
2017-08-03,12:31:41,20.62,17.01
2017-08-03,12:31:42,20.62,17.01
2017-08-03,12:31:43,20.62,17.01
2017-08-03,12:31:44,20.62,17.01
2017-08-03,12:31:45,20.62,17.01
2017-08-03,12:31:46,20.62,17.01
2017-08-03,12:31:47,20.62,17.01
2017-08-03,12:31:48,20.62,17.01
2017-08-03,12:31:49,20.62,17.01
2017-08-03,12:31:50,20.62,17.01
2017-08-03,12:31:51,20.62,17.01
2017-08-03,12:31:52,20.62,17.01
2017-08-03,12:31:53,20.62,17.01
2017-08-03,12:31:54,20.62,17.01
2017-08-03,12:31:55,20.62,17.01
2017-08-03,12:31:56,20.62,17.01
2017-08-03,12:31:57,20.62,17.01
2017-08-03,12:31:58,20.62,17.01
2017-08-03,12:31:59,20.62,17.01
2017-08-03,12:32:00,20.62,17.01
2017-08-03,12:32:01,20.62,17.01
2017-08-03,12:32:02,20.62,15.12
2017-08-03,12:32:03,20.62,15.12
2017-08-03,12:32:04,20.62,17.01
2017-08-03,12:32:05,20.62,15.12
2017-08-03,12:32:06,20.62,17.01
