Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180814_1.vld
Source Device: Minilog-TD-4338
Study Description: GP001F
Minilog Initialized: 2018-08-14 05:49:07 (UTC-3)
Study Start Time: 2018-08-14 05:49:07
Study Stop Time: 2018-08-14 06:32:46
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-08-14,05:49:07,20.62,-1.99
2018-08-14,05:49:08,20.62,-1.99
2018-08-14,05:49:09,20.62,-1.99
2018-08-14,05:49:10,20.62,-1.99
2018-08-14,05:49:11,20.62,-1.99
2018-08-14,05:49:12,20.62,-1.99
2018-08-14,05:49:13,20.62,-1.99
2018-08-14,05:49:14,20.62,-1.99
2018-08-14,05:49:15,20.62,-1.99
2018-08-14,05:49:16,20.62,-1.99
2018-08-14,05:49:17,20.62,-1.99
2018-08-14,05:49:18,20.62,-1.99
2018-08-14,05:49:19,20.62,-1.99
2018-08-14,05:49:20,20.62,0.00
2018-08-14,05:49:21,20.62,-1.99
2018-08-14,05:49:22,20.62,-1.99
2018-08-14,05:49:23,20.62,-1.99
2018-08-14,05:49:24,20.62,-1.99
2018-08-14,05:49:25,20.62,-1.99
2018-08-14,05:49:26,20.62,-1.99
2018-08-14,05:49:27,20.62,-1.99
2018-08-14,05:49:28,20.62,-1.99
2018-08-14,05:49:29,20.62,-1.99
2018-08-14,05:49:30,20.62,-1.99
2018-08-14,05:49:31,20.62,-1.99
2018-08-14,05:49:32,20.62,-1.99
2018-08-14,05:49:33,20.62,-1.99
2018-08-14,05:49:34,20.62,-1.99
2018-08-14,05:49:35,20.62,-1.99
2018-08-14,05:49:36,20.62,-1.99
2018-08-14,05:49:37,20.62,-1.99
2018-08-14,05:49:38,20.62,-1.99
2018-08-14,05:49:39,20.62,-1.99
2018-08-14,05:49:40,20.62,-1.99
2018-08-14,05:49:41,20.62,-1.99
2018-08-14,05:49:42,20.62,-1.99
2018-08-14,05:49:43,20.62,-1.99
2018-08-14,05:49:44,20.62,-1.99
2018-08-14,05:49:45,20.62,-1.99
2018-08-14,05:49:46,20.62,-1.99
2018-08-14,05:49:47,20.62,-1.99
2018-08-14,05:49:48,20.62,-1.99
2018-08-14,05:49:49,20.62,-1.99
2018-08-14,05:49:50,20.62,-1.99
2018-08-14,05:49:51,20.62,-1.99
2018-08-14,05:49:52,20.62,-1.99
2018-08-14,05:49:53,20.62,-1.99
2018-08-14,05:49:54,20.62,-1.99
2018-08-14,05:49:55,20.62,-1.99
2018-08-14,05:49:56,20.62,-1.99
2018-08-14,05:49:57,20.62,-1.99
2018-08-14,05:49:58,20.62,-1.99
2018-08-14,05:49:59,20.62,-1.99
2018-08-14,05:50:00,20.62,-1.99
2018-08-14,05:50:01,20.62,-1.99
2018-08-14,05:50:02,20.62,-1.99
2018-08-14,05:50:03,20.62,-1.99
2018-08-14,05:50:04,20.62,-1.99
2018-08-14,05:50:05,20.62,-1.99
2018-08-14,05:50:06,20.62,-1.99
2018-08-14,05:50:07,20.62,-1.99
2018-08-14,05:50:08,20.62,-1.99
2018-08-14,05:50:09,20.62,-1.99
2018-08-14,05:50:10,20.62,-1.99
2018-08-14,05:50:11,20.62,-1.99
2018-08-14,05:50:12,20.62,-1.99
2018-08-14,05:50:13,20.62,-1.99
2018-08-14,05:50:14,20.62,-1.99
2018-08-14,05:50:15,20.62,-1.99
2018-08-14,05:50:16,20.62,-1.99
2018-08-14,05:50:17,20.62,-1.99
2018-08-14,05:50:18,20.62,-1.99
2018-08-14,05:50:19,20.62,-1.99
2018-08-14,05:50:20,20.62,-1.99
2018-08-14,05:50:21,20.62,-1.99
2018-08-14,05:50:22,20.62,-1.99
2018-08-14,05:50:23,20.62,-1.99
2018-08-14,05:50:24,20.62,-1.99
2018-08-14,05:50:25,20.62,-1.99
2018-08-14,05:50:26,20.62,-1.99
2018-08-14,05:50:27,20.62,-1.99
2018-08-14,05:50:28,20.62,-1.99
2018-08-14,05:50:29,20.62,-1.99
2018-08-14,05:50:30,20.62,-1.99
2018-08-14,05:50:31,20.62,0.00
2018-08-14,05:50:32,20.62,-1.99
2018-08-14,05:50:33,20.62,-1.99
2018-08-14,05:50:34,20.62,-1.99
2018-08-14,05:50:35,20.62,-1.99
2018-08-14,05:50:36,20.62,-1.99
2018-08-14,05:50:37,20.62,-1.99
2018-08-14,05:50:38,20.62,-1.99
2018-08-14,05:50:39,20.62,-1.99
2018-08-14,05:50:40,20.62,-1.99
2018-08-14,05:50:41,20.62,-1.99
2018-08-14,05:50:42,20.62,-1.99
2018-08-14,05:50:43,20.62,-1.99
2018-08-14,05:50:44,20.62,-1.99
2018-08-14,05:50:45,20.62,-1.99
2018-08-14,05:50:46,20.62,-1.99
2018-08-14,05:50:47,20.62,-1.99
2018-08-14,05:50:48,20.62,-1.99
2018-08-14,05:50:49,20.62,-1.99
2018-08-14,05:50:50,20.62,-1.99
2018-08-14,05:50:51,20.62,-1.99
2018-08-14,05:50:52,20.62,-1.99
2018-08-14,05:50:53,20.62,-1.99
2018-08-14,05:50:54,20.62,-1.99
2018-08-14,05:50:55,20.62,-1.99
2018-08-14,05:50:56,20.62,-1.99
2018-08-14,05:50:57,20.62,-1.99
2018-08-14,05:50:58,20.62,-1.99
2018-08-14,05:50:59,20.62,-1.99
2018-08-14,05:51:00,20.62,-1.99
2018-08-14,05:51:01,20.62,-1.99
2018-08-14,05:51:02,20.62,-1.99
2018-08-14,05:51:03,20.62,-1.99
2018-08-14,05:51:04,20.62,-1.99
2018-08-14,05:51:05,20.62,0.00
2018-08-14,05:51:06,20.62,-1.99
2018-08-14,05:51:07,20.62,-1.99
2018-08-14,05:51:08,20.62,-1.99
2018-08-14,05:51:09,20.62,-1.99
2018-08-14,05:51:10,20.62,-1.99
2018-08-14,05:51:11,20.62,-1.99
2018-08-14,05:51:12,20.62,-1.99
2018-08-14,05:51:13,20.62,-1.99
2018-08-14,05:51:14,20.62,-1.99
2018-08-14,05:51:15,20.62,-1.99
2018-08-14,05:51:16,20.62,-1.99
2018-08-14,05:51:17,20.62,-1.99
2018-08-14,05:51:18,20.62,-1.99
2018-08-14,05:51:19,20.62,-1.99
2018-08-14,05:51:20,20.62,-1.99
2018-08-14,05:51:21,20.62,-1.99
2018-08-14,05:51:22,20.62,-1.99
2018-08-14,05:51:23,20.62,-1.99
2018-08-14,05:51:24,20.62,-1.99
2018-08-14,05:51:25,20.62,-1.99
2018-08-14,05:51:26,20.62,-1.99
2018-08-14,05:51:27,20.62,-1.99
2018-08-14,05:51:28,20.62,-1.99
2018-08-14,05:51:29,20.62,-1.99
2018-08-14,05:51:30,20.62,-1.99
2018-08-14,05:51:31,20.62,-1.99
2018-08-14,05:51:32,20.62,-1.99
2018-08-14,05:51:33,20.62,-1.99
2018-08-14,05:51:34,20.62,-1.99
2018-08-14,05:51:35,20.62,-1.99
2018-08-14,05:51:36,20.62,-1.99
2018-08-14,05:51:37,20.62,-1.99
2018-08-14,05:51:38,20.62,-1.99
2018-08-14,05:51:39,20.62,-1.99
2018-08-14,05:51:40,20.62,-1.99
2018-08-14,05:51:41,20.62,-1.99
2018-08-14,05:51:42,20.62,-1.99
2018-08-14,05:51:43,20.62,-1.99
2018-08-14,05:51:44,20.62,-1.99
2018-08-14,05:51:45,20.62,-1.99
2018-08-14,05:51:46,20.62,-1.99
2018-08-14,05:51:47,20.62,-1.99
2018-08-14,05:51:48,20.62,-1.99
2018-08-14,05:51:49,20.62,-1.99
2018-08-14,05:51:50,20.62,-1.99
2018-08-14,05:51:51,20.62,-1.99
2018-08-14,05:51:52,20.62,-1.99
2018-08-14,05:51:53,20.62,-1.99
2018-08-14,05:51:54,20.62,-1.99
2018-08-14,05:51:55,20.62,-1.99
2018-08-14,05:51:56,20.62,-1.99
2018-08-14,05:51:57,20.62,-1.99
2018-08-14,05:51:58,20.62,-1.99
2018-08-14,05:51:59,20.62,-1.99
2018-08-14,05:52:00,20.62,-1.99
2018-08-14,05:52:01,20.62,-1.99
2018-08-14,05:52:02,20.62,-1.99
2018-08-14,05:52:03,20.62,-1.99
2018-08-14,05:52:04,20.62,-1.99
2018-08-14,05:52:05,20.62,-1.99
2018-08-14,05:52:06,20.62,-1.99
2018-08-14,05:52:07,20.62,-1.99
2018-08-14,05:52:08,20.62,-1.99
2018-08-14,05:52:09,20.62,-1.99
2018-08-14,05:52:10,20.62,-1.99
2018-08-14,05:52:11,20.62,-1.99
2018-08-14,05:52:12,20.62,-1.99
2018-08-14,05:52:13,20.62,-1.99
