Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180731_1.vld
Source Device: Minilog-TD-4338
Study Description: GP170F
Minilog Initialized: 2018-07-31 17:41:57 (UTC-3)
Study Start Time: 2018-07-31 17:41:57
Study Stop Time: 2018-07-31 18:28:36
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-07-31,17:41:57,20.62,0.00
2018-07-31,17:41:58,20.62,0.00
2018-07-31,17:41:59,20.62,-1.99
2018-07-31,17:42:00,20.62,-1.99
2018-07-31,17:42:01,20.62,0.00
2018-07-31,17:42:02,20.62,-1.99
2018-07-31,17:42:03,20.62,-1.99
2018-07-31,17:42:04,20.62,-1.99
2018-07-31,17:42:05,20.62,0.00
2018-07-31,17:42:06,20.62,0.00
2018-07-31,17:42:07,20.62,-1.99
2018-07-31,17:42:08,20.62,-1.99
2018-07-31,17:42:09,20.62,0.00
2018-07-31,17:42:10,20.62,-1.99
2018-07-31,17:42:11,20.62,-1.99
2018-07-31,17:42:12,20.62,0.00
2018-07-31,17:42:13,20.62,0.00
2018-07-31,17:42:14,20.62,-1.99
2018-07-31,17:42:15,20.62,-1.99
2018-07-31,17:42:16,20.62,-1.99
2018-07-31,17:42:17,20.62,-1.99
2018-07-31,17:42:18,20.62,0.00
2018-07-31,17:42:19,20.62,-1.99
2018-07-31,17:42:20,20.62,-1.99
2018-07-31,17:42:21,20.62,-1.99
2018-07-31,17:42:22,20.62,-1.99
2018-07-31,17:42:23,20.62,0.00
2018-07-31,17:42:24,20.62,-1.99
2018-07-31,17:42:25,20.62,-1.99
2018-07-31,17:42:26,20.62,0.00
2018-07-31,17:42:27,20.62,-1.99
2018-07-31,17:42:28,20.62,-1.99
2018-07-31,17:42:29,20.62,-1.99
2018-07-31,17:42:30,20.62,0.00
2018-07-31,17:42:31,20.62,-1.99
2018-07-31,17:42:32,20.62,-1.99
2018-07-31,17:42:33,20.62,-1.99
2018-07-31,17:42:34,20.62,-1.99
2018-07-31,17:42:35,20.62,-1.99
2018-07-31,17:42:36,20.62,-1.99
2018-07-31,17:42:37,20.62,-1.99
2018-07-31,17:42:38,20.62,-1.99
2018-07-31,17:42:39,20.62,0.00
2018-07-31,17:42:40,20.62,-1.99
2018-07-31,17:42:41,20.62,-1.99
2018-07-31,17:42:42,20.62,-1.99
2018-07-31,17:42:43,20.62,-1.99
2018-07-31,17:42:44,20.62,0.00
2018-07-31,17:42:45,20.62,-1.99
2018-07-31,17:42:46,20.62,0.00
2018-07-31,17:42:47,20.62,0.00
2018-07-31,17:42:48,20.62,-1.99
2018-07-31,17:42:49,20.62,-1.99
2018-07-31,17:42:50,20.62,0.00
2018-07-31,17:42:51,20.62,-1.99
2018-07-31,17:42:52,20.62,0.00
2018-07-31,17:42:53,20.62,0.00
2018-07-31,17:42:54,20.62,-1.99
2018-07-31,17:42:55,20.62,-1.99
2018-07-31,17:42:56,20.62,-1.99
2018-07-31,17:42:57,20.62,-1.99
2018-07-31,17:42:58,20.62,0.00
