Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180721_1.vld
Source Device: Minilog-TD-4338
Study Description: GP237F
Minilog Initialized: 2018-07-21 19:30:20 (UTC-3)
Study Start Time: 2018-07-21 19:30:20
Study Stop Time: 2018-07-21 20:25:59
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-07-21,19:30:20,20.62,0.00
2018-07-21,19:30:21,20.62,0.00
2018-07-21,19:30:22,20.62,0.00
2018-07-21,19:30:23,20.62,-1.99
2018-07-21,19:30:24,20.62,-1.99
2018-07-21,19:30:25,20.62,-1.99
2018-07-21,19:30:26,20.62,-1.99
2018-07-21,19:30:27,20.62,-1.99
2018-07-21,19:30:28,20.62,-1.99
2018-07-21,19:30:29,20.62,-1.99
2018-07-21,19:30:30,20.62,-1.99
2018-07-21,19:30:31,20.62,-1.99
2018-07-21,19:30:32,20.62,-1.99
2018-07-21,19:30:33,20.62,0.00
2018-07-21,19:30:34,20.62,-1.99
2018-07-21,19:30:35,20.62,0.00
2018-07-21,19:30:36,20.62,0.00
2018-07-21,19:30:37,20.62,-1.99
2018-07-21,19:30:38,20.62,0.00
2018-07-21,19:30:39,20.62,0.00
2018-07-21,19:30:40,20.62,-1.99
2018-07-21,19:30:41,20.62,-1.99
2018-07-21,19:30:42,20.62,0.00
2018-07-21,19:30:43,20.62,0.00
2018-07-21,19:30:44,20.62,0.00
2018-07-21,19:30:45,20.62,0.00
2018-07-21,19:30:46,20.62,-1.99
2018-07-21,19:30:47,20.62,-1.99
2018-07-21,19:30:48,20.62,0.00
2018-07-21,19:30:49,20.62,0.00
2018-07-21,19:30:50,20.62,0.00
2018-07-21,19:30:51,20.62,0.00
2018-07-21,19:30:52,20.62,0.00
2018-07-21,19:30:53,20.62,0.00
2018-07-21,19:30:54,20.62,-1.99
2018-07-21,19:30:55,20.62,0.00
2018-07-21,19:30:56,20.62,0.00
2018-07-21,19:30:57,20.62,0.00
2018-07-21,19:30:58,20.62,0.00
2018-07-21,19:30:59,20.62,0.00
2018-07-21,19:31:00,20.62,-1.99
2018-07-21,19:31:01,20.62,0.00
2018-07-21,19:31:02,20.62,0.00
2018-07-21,19:31:03,20.62,0.00
2018-07-21,19:31:04,20.62,-1.99
2018-07-21,19:31:05,20.62,-1.99
2018-07-21,19:31:06,20.62,0.00
2018-07-21,19:31:07,20.62,-1.99
2018-07-21,19:31:08,20.62,-1.99
2018-07-21,19:31:09,20.62,0.00
2018-07-21,19:31:10,20.62,-1.99
2018-07-21,19:31:11,20.62,-1.99
2018-07-21,19:31:12,20.62,0.00
2018-07-21,19:31:13,20.62,0.00
2018-07-21,19:31:14,20.62,0.00
2018-07-21,19:31:15,20.62,-1.99
2018-07-21,19:31:16,20.62,0.00
2018-07-21,19:31:17,20.62,-1.99
2018-07-21,19:31:18,20.62,0.00
2018-07-21,19:31:19,20.62,0.00
2018-07-21,19:31:20,20.62,0.00
2018-07-21,19:31:21,20.62,0.00
2018-07-21,19:31:22,20.62,0.00
2018-07-21,19:31:23,20.62,-1.99
2018-07-21,19:31:24,20.62,-1.99
2018-07-21,19:31:25,20.62,0.00
2018-07-21,19:31:26,20.62,0.00
2018-07-21,19:31:27,20.62,0.00
2018-07-21,19:31:28,20.62,0.00
2018-07-21,19:31:29,20.62,0.00
2018-07-21,19:31:30,20.62,0.00
2018-07-21,19:31:31,20.62,-1.99
2018-07-21,19:31:32,20.62,0.00
2018-07-21,19:31:33,20.62,0.00
2018-07-21,19:31:34,20.62,0.00
2018-07-21,19:31:35,20.62,0.00
2018-07-21,19:31:36,20.62,-1.99
2018-07-21,19:31:37,20.62,0.00
2018-07-21,19:31:38,20.62,0.00
2018-07-21,19:31:39,20.62,0.00
2018-07-21,19:31:40,20.62,0.00
2018-07-21,19:31:41,20.62,0.00
2018-07-21,19:31:42,20.62,0.00
2018-07-21,19:31:43,20.62,-1.99
2018-07-21,19:31:44,20.62,0.00
2018-07-21,19:31:45,20.62,0.00
2018-07-21,19:31:46,20.62,-1.99
2018-07-21,19:31:47,20.62,-1.99
2018-07-21,19:31:48,20.62,-1.99
2018-07-21,19:31:49,20.62,0.00
2018-07-21,19:31:50,20.62,0.00
2018-07-21,19:31:51,20.62,0.00
2018-07-21,19:31:52,20.62,0.00
2018-07-21,19:31:53,20.62,-1.99
2018-07-21,19:31:54,20.62,0.00
2018-07-21,19:31:55,20.62,0.00
2018-07-21,19:31:56,20.62,-1.99
2018-07-21,19:31:57,20.62,0.00
2018-07-21,19:31:58,20.62,0.00
2018-07-21,19:31:59,20.62,-1.99
2018-07-21,19:32:00,20.62,0.00
2018-07-21,19:32:01,20.62,0.00
2018-07-21,19:32:02,20.62,0.00
2018-07-21,19:32:03,20.62,0.00
2018-07-21,19:32:04,20.62,0.00
2018-07-21,19:32:05,20.62,-1.99
2018-07-21,19:32:06,20.62,-1.99
2018-07-21,19:32:07,20.62,0.00
2018-07-21,19:32:08,20.62,-1.99
2018-07-21,19:32:09,20.62,0.00
2018-07-21,19:32:10,20.62,0.00
2018-07-21,19:32:11,20.62,0.00
2018-07-21,19:32:12,20.62,0.00
