Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180723_1.vld
Source Device: Minilog-TD-4338
Study Description: GP109F
Minilog Initialized: 2018-07-23 14:41:40 (UTC-3)
Study Start Time: 2018-07-23 14:41:40
Study Stop Time: 2018-07-23 15:57:49
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-07-23,14:41:40,20.62,0.00
2018-07-23,14:41:41,20.62,-1.99
2018-07-23,14:41:42,20.62,0.00
2018-07-23,14:41:43,20.62,0.00
2018-07-23,14:41:44,20.62,0.00
2018-07-23,14:41:45,20.62,0.00
2018-07-23,14:41:46,20.62,0.00
2018-07-23,14:41:47,20.62,0.00
2018-07-23,14:41:48,20.62,-1.99
2018-07-23,14:41:49,20.62,-1.99
2018-07-23,14:41:50,20.62,-1.99
2018-07-23,14:41:51,20.62,0.00
2018-07-23,14:41:52,20.62,0.00
2018-07-23,14:41:53,20.62,0.00
2018-07-23,14:41:54,20.62,0.00
2018-07-23,14:41:55,20.62,0.00
2018-07-23,14:41:56,20.62,-1.99
2018-07-23,14:41:57,20.62,0.00
2018-07-23,14:41:58,20.62,0.00
2018-07-23,14:41:59,20.62,0.00
2018-07-23,14:42:00,20.62,0.00
2018-07-23,14:42:01,20.62,0.00
2018-07-23,14:42:02,20.62,0.00
2018-07-23,14:42:03,20.62,0.00
2018-07-23,14:42:04,20.62,0.00
2018-07-23,14:42:05,20.62,0.00
2018-07-23,14:42:06,20.62,0.00
2018-07-23,14:42:07,20.62,0.00
2018-07-23,14:42:08,20.62,0.00
2018-07-23,14:42:09,20.62,0.00
2018-07-23,14:42:10,20.62,0.00
2018-07-23,14:42:11,20.62,0.00
2018-07-23,14:42:12,20.62,-1.99
2018-07-23,14:42:13,20.62,0.00
2018-07-23,14:42:14,20.62,0.00
2018-07-23,14:42:15,20.62,-1.99
2018-07-23,14:42:16,20.62,0.00
2018-07-23,14:42:17,20.62,0.00
2018-07-23,14:42:18,20.62,0.00
2018-07-23,14:42:19,20.62,-1.99
2018-07-23,14:42:20,20.62,0.00
2018-07-23,14:42:21,20.62,-1.99
2018-07-23,14:42:22,20.62,0.00
2018-07-23,14:42:23,20.62,0.00
2018-07-23,14:42:24,20.62,0.00
2018-07-23,14:42:25,20.62,0.00
2018-07-23,14:42:26,20.62,0.00
2018-07-23,14:42:27,20.62,-1.99
2018-07-23,14:42:28,20.62,-1.99
2018-07-23,14:42:29,20.62,0.00
2018-07-23,14:42:30,20.62,0.00
2018-07-23,14:42:31,20.62,0.00
2018-07-23,14:42:32,20.62,0.00
2018-07-23,14:42:33,20.62,0.00
2018-07-23,14:42:34,20.62,0.00
2018-07-23,14:42:35,20.62,-1.99
2018-07-23,14:42:36,20.62,0.00
2018-07-23,14:42:37,20.62,0.00
2018-07-23,14:42:38,20.62,0.00
2018-07-23,14:42:39,20.62,0.00
2018-07-23,14:42:40,20.62,0.00
2018-07-23,14:42:41,20.62,0.00
2018-07-23,14:42:42,20.62,0.00
2018-07-23,14:42:43,20.62,-1.99
2018-07-23,14:42:44,20.62,0.00
2018-07-23,14:42:45,20.62,0.00
2018-07-23,14:42:46,20.62,0.00
2018-07-23,14:42:47,20.62,-1.99
2018-07-23,14:42:48,20.62,0.00
2018-07-23,14:42:49,20.62,-1.99
2018-07-23,14:42:50,20.62,0.00
2018-07-23,14:42:51,20.62,0.00
2018-07-23,14:42:52,20.62,0.00
2018-07-23,14:42:53,20.62,-1.99
2018-07-23,14:42:54,20.62,0.00
2018-07-23,14:42:55,20.62,0.00
2018-07-23,14:42:56,20.62,0.00
2018-07-23,14:42:57,20.62,0.00
2018-07-23,14:42:58,20.62,0.00
2018-07-23,14:42:59,20.62,0.00
2018-07-23,14:43:00,20.62,0.00
2018-07-23,14:43:01,20.62,0.00
2018-07-23,14:43:02,20.62,0.00
2018-07-23,14:43:03,20.62,-1.99
2018-07-23,14:43:04,20.62,0.00
2018-07-23,14:43:05,20.62,0.00
2018-07-23,14:43:06,20.62,0.00
2018-07-23,14:43:07,20.62,0.00
2018-07-23,14:43:08,20.62,0.00
