Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180903_1.vld
Source Device: Minilog-TD-4338
Study Description: GP298F
Minilog Initialized: 2018-09-03 18:44:01 (UTC-3)
Study Start Time: 2018-09-03 18:44:01
Study Stop Time: 2018-09-03 19:25:20
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-09-03,18:44:01,20.62,-1.99
2018-09-03,18:44:02,20.62,-1.99
2018-09-03,18:44:03,20.62,-1.99
2018-09-03,18:44:04,20.62,0.00
2018-09-03,18:44:05,20.62,-1.99
2018-09-03,18:44:06,20.62,-1.99
2018-09-03,18:44:07,20.62,0.00
2018-09-03,18:44:08,20.62,-1.99
2018-09-03,18:44:09,20.62,0.00
2018-09-03,18:44:10,20.62,0.00
2018-09-03,18:44:11,20.62,-1.99
2018-09-03,18:44:12,20.62,-1.99
2018-09-03,18:44:13,20.62,-1.99
2018-09-03,18:44:14,20.62,-1.99
2018-09-03,18:44:15,20.62,-1.99
2018-09-03,18:44:16,20.62,-1.99
2018-09-03,18:44:17,20.62,-1.99
2018-09-03,18:44:18,20.62,-1.99
2018-09-03,18:44:19,20.62,-1.99
2018-09-03,18:44:20,20.62,0.00
2018-09-03,18:44:21,20.62,-1.99
2018-09-03,18:44:22,20.62,-1.99
2018-09-03,18:44:23,20.62,-1.99
2018-09-03,18:44:24,20.62,-1.99
2018-09-03,18:44:25,20.62,0.00
2018-09-03,18:44:26,20.62,-1.99
2018-09-03,18:44:27,20.62,-1.99
2018-09-03,18:44:28,20.62,-1.99
2018-09-03,18:44:29,20.62,-1.99
2018-09-03,18:44:30,20.62,-1.99
2018-09-03,18:44:31,20.62,-1.99
2018-09-03,18:44:32,20.62,-1.99
2018-09-03,18:44:33,20.62,-1.99
2018-09-03,18:44:34,20.62,-1.99
2018-09-03,18:44:35,20.62,-1.99
2018-09-03,18:44:36,20.62,-1.99
2018-09-03,18:44:37,20.62,-1.99
2018-09-03,18:44:38,20.62,-1.99
2018-09-03,18:44:39,20.62,-1.99
2018-09-03,18:44:40,20.62,-1.99
2018-09-03,18:44:41,20.62,-1.99
2018-09-03,18:44:42,20.62,-1.99
2018-09-03,18:44:43,20.62,-1.99
2018-09-03,18:44:44,20.62,0.00
2018-09-03,18:44:45,20.62,-1.99
2018-09-03,18:44:46,20.62,-1.99
2018-09-03,18:44:47,20.62,-1.99
2018-09-03,18:44:48,20.62,-1.99
2018-09-03,18:44:49,20.62,-1.99
2018-09-03,18:44:50,20.62,-1.99
2018-09-03,18:44:51,20.62,-1.99
2018-09-03,18:44:52,20.62,0.00
2018-09-03,18:44:53,20.62,-1.99
2018-09-03,18:44:54,20.62,-1.99
2018-09-03,18:44:55,20.62,-1.99
2018-09-03,18:44:56,20.62,-1.99
2018-09-03,18:44:57,20.62,-1.99
2018-09-03,18:44:58,20.62,-1.99
2018-09-03,18:44:59,20.62,-1.99
2018-09-03,18:45:00,20.62,-1.99
2018-09-03,18:45:01,20.62,-1.99
2018-09-03,18:45:02,20.62,-1.99
2018-09-03,18:45:03,20.62,0.00
2018-09-03,18:45:04,20.62,-1.99
2018-09-03,18:45:05,20.62,-1.99
2018-09-03,18:45:06,20.62,-1.99
2018-09-03,18:45:07,20.62,-1.99
2018-09-03,18:45:08,20.62,-1.99
2018-09-03,18:45:09,20.62,0.00
2018-09-03,18:45:10,20.62,-1.99
2018-09-03,18:45:11,20.62,-1.99
2018-09-03,18:45:12,20.62,-1.99
2018-09-03,18:45:13,20.62,-1.99
2018-09-03,18:45:14,20.62,-1.99
2018-09-03,18:45:15,20.62,-1.99
2018-09-03,18:45:16,20.62,-1.99
2018-09-03,18:45:17,20.62,-1.99
2018-09-03,18:45:18,20.62,-1.99
2018-09-03,18:45:19,20.62,-1.99
2018-09-03,18:45:20,20.62,-1.99
2018-09-03,18:45:21,20.62,-1.99
2018-09-03,18:45:22,20.62,-1.99
2018-09-03,18:45:23,20.62,0.00
2018-09-03,18:45:24,20.62,-1.99
2018-09-03,18:45:25,20.62,-1.99
2018-09-03,18:45:26,20.62,-1.99
2018-09-03,18:45:27,20.62,-1.99
2018-09-03,18:45:28,20.62,-1.99
2018-09-03,18:45:29,20.62,-1.99
2018-09-03,18:45:30,20.62,-1.99
2018-09-03,18:45:31,20.62,-1.99
2018-09-03,18:45:32,20.62,-1.99
2018-09-03,18:45:33,20.62,-1.99
2018-09-03,18:45:34,20.62,-1.99
2018-09-03,18:45:35,20.62,-1.99
2018-09-03,18:45:36,20.62,-1.99
2018-09-03,18:45:37,20.62,-1.99
2018-09-03,18:45:38,20.62,-1.99
2018-09-03,18:45:39,20.62,-1.99
2018-09-03,18:45:40,20.62,-1.99
2018-09-03,18:45:41,20.62,-1.99
2018-09-03,18:45:42,20.62,-1.99
2018-09-03,18:45:43,20.62,-1.99
2018-09-03,18:45:44,20.62,0.00
2018-09-03,18:45:45,20.62,0.00
2018-09-03,18:45:46,20.62,-1.99
2018-09-03,18:45:47,20.62,-1.99
2018-09-03,18:45:48,20.62,0.00
2018-09-03,18:45:49,20.62,-1.99
2018-09-03,18:45:50,20.62,0.00
2018-09-03,18:45:51,20.62,-1.99
2018-09-03,18:45:52,20.62,-1.99
2018-09-03,18:45:53,20.62,-1.99
2018-09-03,18:45:54,20.62,-1.99
